Name,Physical Storage Quantity,Storage Unit,GroupName,Date_week,Month,Stock_Class,Inventory_Cycle,Max_Stock,Weekend,Stock_Utilization
MAIS EN BOITE,10.0,BTE (340 GR),Epicerie,samedi,2025-03,A,44,24.0,0,0.41666666649305556
MAIS EN BOITE,10.0,BTE (340 GR),Epicerie,dimanche,2025-03,A,44,24.0,0,0.41666666649305556
MAIS EN BOITE,4.0,BTE (340 GR),Epicerie,vendredi,2025-03,A,44,24.0,0,0.1666666665972222
MAIS EN BOITE,5.0,BTE (340 GR),Epicerie,vendredi,2025-03,A,44,24.0,0,0.20833333324652778
MAIS EN BOITE,6.0,BTE (340 GR),Epicerie,lundi,2025-03,A,45,24.0,0,0.24999999989583332
MAIS EN BOITE,10.0,BTE (340 GR),Epicerie,lundi,2025-03,A,45,24.0,0,0.41666666649305556
MAIS EN BOITE,6.0,BTE (340 GR),Epicerie,mardi,2025-03,A,45,24.0,0,0.24999999989583332
MAIS EN BOITE,4.0,BTE (340 GR),Epicerie,vendredi,2025-03,A,46,24.0,0,0.1666666665972222
MAIS EN BOITE,6.0,BTE (340 GR),Epicerie,mercredi,2025-04,A,46,24.0,0,0.24999999989583332
MAIS EN BOITE,10.0,BTE (340 GR),Epicerie,jeudi,2025-04,A,46,24.0,0,0.41666666649305556
MAIS EN BOITE,10.0,BTE (340 GR),Epicerie,samedi,2025-04,A,47,24.0,0,0.41666666649305556
MAIS EN BOITE,6.0,BTE (340 GR),Epicerie,dimanche,2025-04,A,47,24.0,0,0.24999999989583332
MAIS EN BOITE,12.0,BTE (340 GR),Epicerie,mercredi,2025-04,A,47,24.0,0,0.49999999979166665
MAIS EN BOITE,10.0,BTE (340 GR),Epicerie,vendredi,2025-04,A,47,24.0,0,0.41666666649305556
MAIS EN BOITE,10.0,BTE (340 GR),Epicerie,samedi,2025-04,A,47,24.0,0,0.41666666649305556
MAIS EN BOITE,6.0,BTE (340 GR),Epicerie,dimanche,2025-04,A,47,24.0,0,0.24999999989583332
MAIS EN BOITE,10.0,BTE (340 GR),Epicerie,mardi,2025-04,A,48,24.0,0,0.41666666649305556
MAIS EN BOITE,6.0,BTE (340 GR),Epicerie,mercredi,2025-04,A,48,24.0,0,0.24999999989583332
MAIS EN BOITE,3.0,BTE (340 GR),Epicerie,vendredi,2025-04,A,48,24.0,0,0.12499999994791666
MAIS EN BOITE,7.95,KG (1 KG),Viandes Surgelées,vendredi,2025-04,A,48,24.0,0,0.33124999986197917
MAIS EN BOITE,10.0,BTE (340 GR),Epicerie,vendredi,2025-04,A,48,24.0,0,0.41666666649305556
MAIS EN BOITE,6.0,BTE (340 GR),Epicerie,lundi,2025-04,A,48,24.0,0,0.24999999989583332
MAIS EN BOITE,1.0,BTE (340 GR),Epicerie,lundi,2025-04,A,48,24.0,0,0.04166666664930555
MAIS EN BOITE,10.0,BTE (340 GR),Epicerie,mardi,2025-04,A,48,24.0,0,0.41666666649305556
MAIS EN BOITE,8.45,KG (1 KG),Viandes Surgelées,jeudi,2025-04,A,48,24.0,0,0.35208333318663193
MAIS EN BOITE,8.0,BTE (340 GR),Epicerie,jeudi,2025-04,A,48,24.0,0,0.3333333331944444
MAIS EN BOITE,6.0,BTE (340 GR),Epicerie,jeudi,2025-04,A,48,24.0,0,0.24999999989583332
MAIS EN BOITE,2.0,BTE (340 GR),Epicerie,lundi,2025-04,A,49,24.0,0,0.0833333332986111
MAIS EN BOITE,15.0,BTE (340 GR),Epicerie,lundi,2025-04,A,49,24.0,0,0.6249999997395833
MAIS EN BOITE,2.0,BTE (340 GR),Epicerie,lundi,2025-04,A,49,24.0,0,0.0833333332986111
MAIS EN BOITE,5.0,BTE (340 GR),Epicerie,lundi,2025-04,A,49,24.0,0,0.20833333324652778
MAIS EN BOITE,10.0,BTE (340 GR),Epicerie,jeudi,2025-05,A,49,24.0,0,0.41666666649305556
MAIS EN BOITE,6.0,BTE (340 GR),Epicerie,jeudi,2025-05,A,49,24.0,0,0.24999999989583332
MAIS EN BOITE,5.05,KG (1 KG),Viandes Surgelées,jeudi,2025-05,A,49,24.0,0,0.21041666657899305
MAIS EN BOITE,2.0,BTE (340 GR),Epicerie,vendredi,2025-05,A,49,24.0,0,0.0833333332986111
MAIS EN BOITE,6.0,BTE (340 GR),Epicerie,samedi,2025-05,A,49,24.0,0,0.24999999989583332
MAIS EN BOITE,5.0,BTE (340 GR),Epicerie,samedi,2025-05,A,49,24.0,0,0.20833333324652778
MAIS EN BOITE,10.0,BTE (340 GR),Epicerie,samedi,2025-05,A,49,24.0,0,0.41666666649305556
MAIS EN BOITE,10.0,BTE (340 GR),Epicerie,lundi,2025-05,A,50,24.0,0,0.41666666649305556
MAIS EN BOITE,2.0,BTE (340 GR),Epicerie,mardi,2025-05,A,50,24.0,0,0.0833333332986111
MAIS EN BOITE,8.0,BTE (340 GR),Epicerie,jeudi,2025-05,A,50,24.0,0,0.3333333331944444
MAIS EN BOITE,10.0,BTE (340 GR),Epicerie,samedi,2025-05,A,50,24.0,0,0.41666666649305556
MAIS EN BOITE,10.0,BTE (340 GR),Epicerie,mardi,2025-05,A,50,24.0,0,0.41666666649305556
MAIS EN BOITE,6.0,BTE (340 GR),Epicerie,jeudi,2025-05,A,51,24.0,0,0.24999999989583332
MAIS EN BOITE,8.0,BTE (340 GR),Epicerie,vendredi,2025-05,A,51,24.0,0,0.3333333331944444
MAIS EN BOITE,5.0,BTE (340 GR),Epicerie,samedi,2025-05,A,51,24.0,0,0.20833333324652778
MAIS EN BOITE,15.0,BTE (340 GR),Epicerie,dimanche,2025-05,A,51,24.0,0,0.6249999997395833
MAIS EN BOITE,2.0,BTE (340 GR),Epicerie,mardi,2025-05,A,51,24.0,0,0.0833333332986111
MAIS EN BOITE,15.0,BTE (340 GR),Epicerie,lundi,2025-05,A,52,24.0,0,0.6249999997395833
MAIS EN BOITE,10.0,BTE (340 GR),Epicerie,lundi,2025-05,A,52,24.0,0,0.41666666649305556
MAIS EN BOITE,2.0,BTE (340 GR),Epicerie,jeudi,2025-05,A,52,24.0,0,0.0833333332986111
MAIS EN BOITE,8.0,BTE (340 GR),Epicerie,jeudi,2025-05,A,52,24.0,0,0.3333333331944444
MAIS EN BOITE,6.0,BTE (340 GR),Epicerie,vendredi,2025-05,A,52,24.0,0,0.24999999989583332
MAIS EN BOITE,10.0,BTE (340 GR),Epicerie,samedi,2025-05,A,52,24.0,0,0.41666666649305556
MAIS EN VRAC,1.0,PC (1 KG),Legumes Frais,lundi,2024-01,C,1,5.0,0,0.1999999996
MAIS EN VRAC,2.0,PC (1 KG),Legumes Frais,samedi,2024-01,C,2,5.0,0,0.3999999992
MAIS EN VRAC,2.0,PC (1 KG),Legumes Frais,vendredi,2024-02,C,5,5.0,0,0.3999999992
MAIS EN VRAC,3.0,PC (1 KG),Legumes Frais,samedi,2024-02,C,6,5.0,0,0.5999999988
MAIS EN VRAC,1.0,PC (1 KG),Legumes Frais,lundi,2024-05,C,15,5.0,0,0.1999999996
MAIS EN VRAC,1.0,PC (1 KG),Legumes Frais,mardi,2024-05,C,15,5.0,0,0.1999999996
MAIS EN VRAC,2.0,PC (1 KG),Legumes Frais,mercredi,2024-05,C,15,5.0,0,0.3999999992
MAIS EN VRAC,1.0,PC (1 KG),Legumes Frais,lundi,2024-06,C,16,5.0,0,0.1999999996
MAIS EN VRAC,1.0,PC (1 KG),Legumes Frais,mardi,2024-06,C,17,5.0,0,0.1999999996
MAIS EN VRAC,1.0,PC (1 KG),Legumes Frais,mardi,2024-06,C,17,5.0,0,0.1999999996
MAIS EN VRAC,1.0,PC (1 KG),Legumes Frais,jeudi,2024-06,C,18,5.0,0,0.1999999996
MAIS EN VRAC,1.0,PC (1 KG),Legumes Frais,jeudi,2024-07,C,19,5.0,0,0.1999999996
MAIS EN VRAC,2.0,PC (1 KG),Legumes Frais,dimanche,2024-07,C,19,5.0,0,0.3999999992
MAIS EN VRAC,1.0,PC (1 KG),Legumes Frais,lundi,2024-07,C,20,5.0,0,0.1999999996
MAIS EN VRAC,1.0,PC (1 KG),Legumes Frais,jeudi,2024-07,C,21,5.0,0,0.1999999996
MAIS EN VRAC,1.0,PC (1 KG),Legumes Frais,mercredi,2024-07,C,22,5.0,0,0.1999999996
MAIS EN VRAC,1.0,PC (1 KG),Legumes Frais,lundi,2024-08,C,22,5.0,0,0.1999999996
MAIS EN VRAC,1.0,PC (1 KG),Legumes Frais,jeudi,2024-08,C,23,5.0,0,0.1999999996
MAIS EN VRAC,2.0,PC (1 KG),Legumes Frais,mercredi,2024-08,C,24,5.0,0,0.3999999992
MAIS EN VRAC,2.0,PC (1 KG),Legumes Frais,mercredi,2024-08,C,25,5.0,0,0.3999999992
MAIS EN VRAC,5.0,PC (1 KG),Legumes Frais,mercredi,2024-08,C,25,5.0,0,0.9999999980000001
MAIS EN VRAC,2.0,PC (1 KG),Legumes Frais,samedi,2024-09,C,26,5.0,0,0.3999999992
MAIS EN VRAC,2.0,PC (1 KG),Legumes Frais,vendredi,2024-09,C,27,5.0,0,0.3999999992
MAIS EN VRAC,4.0,PC (1 KG),Legumes Frais,mardi,2024-10,C,28,5.0,0,0.7999999984
MAIS EN VRAC,4.0,PC (1 KG),Legumes Frais,mardi,2024-10,C,29,5.0,0,0.7999999984
MAIS EN VRAC,4.0,PC (1 KG),Legumes Frais,dimanche,2024-11,C,32,5.0,0,0.7999999984
MAIS EN VRAC,4.0,PC (1 KG),Legumes Frais,vendredi,2024-11,C,34,5.0,0,0.7999999984
MAIS EN VRAC,4.0,PC (1 KG),Legumes Frais,lundi,2024-12,C,35,5.0,0,0.7999999984
MAIS EN VRAC,4.0,PC (1 KG),Legumes Frais,vendredi,2024-12,C,36,5.0,0,0.7999999984
MAIS EN VRAC,3.0,PC (1 KG),Legumes Frais,samedi,2024-12,C,36,5.0,0,0.5999999988
MAIS EN VRAC,1.0,PC (1 KG),Legumes Frais,jeudi,2025-01,C,37,5.0,0,0.1999999996
MAIS EN VRAC,4.0,PC (1 KG),Legumes Frais,vendredi,2025-01,C,38,5.0,0,0.7999999984
MAIS EN VRAC,1.0,PC (1 KG),Legumes Frais,mercredi,2025-01,C,39,5.0,0,0.1999999996
MAIS EN VRAC,4.0,PC (1 KG),Legumes Frais,lundi,2025-01,C,40,5.0,0,0.7999999984
MAIS EN VRAC,2.0,PC (1 KG),Legumes Frais,vendredi,2025-01,C,40,5.0,0,0.3999999992
MAIS EN VRAC,5.0,PC (1 KG),Legumes Frais,jeudi,2025-02,C,41,5.0,0,0.9999999980000001
MAIS EN VRAC,2.0,PC (1 KG),Legumes Frais,lundi,2025-04,C,47,5.0,0,0.3999999992
MAIS EN VRAC,1.0,PC (1 KG),Legumes Frais,samedi,2025-04,C,49,5.0,0,0.1999999996
MAIS EN VRAC,2.0,PC (1 KG),Legumes Frais,vendredi,2025-05,C,51,5.0,0,0.3999999992
MANCHE A BALAIS,2.0,PC (1 PC),Hygiène,mercredi,2024-01,B,1,7.0,0,0.2857142853061225
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,samedi,2024-01,B,1,7.0,0,0.14285714265306124
MANCHE A BALAIS,2.0,PC (1 PC),Hygiène,samedi,2024-01,B,1,7.0,0,0.2857142853061225
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,lundi,2024-01,B,1,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,dimanche,2024-01,B,2,7.0,0,0.14285714265306124
MANCHE A BALAIS,2.0,PC (1 PC),Hygiène,mardi,2024-01,B,2,7.0,0,0.2857142853061225
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,samedi,2024-01,B,3,7.0,0,0.14285714265306124
MANCHE A BALAIS,2.0,PC,Hygiène,mardi,2024-01,B,3,7.0,0,0.2857142853061225
MANCHE A BALAIS,1.0,PC,Hygiène,dimanche,2024-02,B,5,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC,Hygiène,lundi,2024-02,B,5,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC,Hygiène,mardi,2024-02,B,5,7.0,0,0.14285714265306124
MANCHE A BALAIS,4.0,PC,Hygiène,lundi,2024-02,B,5,7.0,0,0.571428570612245
MANCHE A BALAIS,1.0,PC,Hygiène,vendredi,2024-02,B,6,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,lundi,2024-02,B,6,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC,Hygiène,mercredi,2024-02,B,6,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,mercredi,2024-02,B,6,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,vendredi,2024-03,B,7,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,lundi,2024-03,B,8,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,samedi,2024-03,B,8,7.0,0,0.14285714265306124
MANCHE A BALAIS,2.0,PC (1 PC),Hygiène,samedi,2024-03,B,8,7.0,0,0.2857142853061225
MANCHE A BALAIS,1.0,PC,Hygiène,mardi,2024-03,B,8,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,mercredi,2024-04,B,10,7.0,0,0.14285714265306124
MANCHE A BALAIS,4.0,PC,Hygiène,lundi,2024-04,B,12,7.0,0,0.571428570612245
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,samedi,2024-05,B,13,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,vendredi,2024-05,B,14,7.0,0,0.14285714265306124
MANCHE A BALAIS,2.0,PC (1 PC),Hygiène,vendredi,2024-05,B,14,7.0,0,0.2857142853061225
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,mercredi,2024-05,B,15,7.0,0,0.14285714265306124
MANCHE A BALAIS,4.0,PC,Hygiène,jeudi,2024-05,B,16,7.0,0,0.571428570612245
MANCHE A BALAIS,3.0,PC (1 PC),Hygiène,jeudi,2024-05,B,16,7.0,0,0.4285714279591837
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,vendredi,2024-06,B,16,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,mardi,2024-06,B,17,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,lundi,2024-06,B,17,7.0,0,0.14285714265306124
MANCHE A BALAIS,3.0,PC,Hygiène,dimanche,2024-06,B,19,7.0,0,0.4285714279591837
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,mardi,2024-07,B,19,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,mardi,2024-07,B,20,7.0,0,0.14285714265306124
MANCHE A BALAIS,2.0,PC (1 PC),Hygiène,lundi,2024-07,B,21,7.0,0,0.2857142853061225
MANCHE A BALAIS,1.0,PC,Hygiène,jeudi,2024-07,B,21,7.0,0,0.14285714265306124
MANCHE A BALAIS,4.0,PC,Hygiène,mercredi,2024-07,B,22,7.0,0,0.571428570612245
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,dimanche,2024-08,B,22,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,vendredi,2024-08,B,23,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,lundi,2024-08,B,23,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,mardi,2024-08,B,23,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,vendredi,2024-08,B,23,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,samedi,2024-08,B,23,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC,Hygiène,mercredi,2024-08,B,25,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,mercredi,2024-08,B,25,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,jeudi,2024-08,B,25,7.0,0,0.14285714265306124
MANCHE A BALAIS,3.0,PC,Hygiène,samedi,2024-08,B,25,7.0,0,0.4285714279591837
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,jeudi,2024-09,B,26,7.0,0,0.14285714265306124
MANCHE A BALAIS,2.0,PC (1 PC),Hygiène,vendredi,2024-09,B,26,7.0,0,0.2857142853061225
MANCHE A BALAIS,2.0,PC,Hygiène,lundi,2024-09,B,26,7.0,0,0.2857142853061225
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,mardi,2024-09,B,27,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,dimanche,2024-09,B,28,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,dimanche,2024-09,B,28,7.0,0,0.14285714265306124
MANCHE A BALAIS,2.0,PC (1 PC),Hygiène,dimanche,2024-10,B,28,7.0,0,0.2857142853061225
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,jeudi,2024-10,B,30,7.0,0,0.14285714265306124
MANCHE A BALAIS,2.0,PC (1 PC),Hygiène,samedi,2024-10,B,30,7.0,0,0.2857142853061225
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,dimanche,2024-10,B,31,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,mercredi,2024-10,B,31,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC,Hygiène,samedi,2024-11,B,32,7.0,0,0.14285714265306124
MANCHE A BALAIS,3.0,PC,Hygiène,mardi,2024-11,B,32,7.0,0,0.4285714279591837
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,mardi,2024-11,B,33,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,jeudi,2024-11,B,33,7.0,0,0.14285714265306124
MANCHE A BALAIS,3.0,PC (1 PC),Hygiène,lundi,2024-11,B,33,7.0,0,0.4285714279591837
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,mardi,2024-11,B,34,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,jeudi,2024-12,B,34,7.0,0,0.14285714265306124
MANCHE A BALAIS,2.0,PC (1 PC),Hygiène,vendredi,2024-12,B,35,7.0,0,0.2857142853061225
MANCHE A BALAIS,6.0,PC (1 PC),Hygiène,lundi,2024-12,B,36,7.0,0,0.8571428559183674
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,dimanche,2024-12,B,37,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,dimanche,2024-12,B,37,7.0,0,0.14285714265306124
MANCHE A BALAIS,2.0,PC (1 PC),Hygiène,mardi,2024-12,B,37,7.0,0,0.2857142853061225
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,jeudi,2025-01,B,38,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,mardi,2025-01,B,38,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,vendredi,2025-01,B,39,7.0,0,0.14285714265306124
MANCHE A BALAIS,2.0,PC (1 PC),Hygiène,lundi,2025-01,B,39,7.0,0,0.2857142853061225
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,mardi,2025-01,B,39,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC,Hygiène,lundi,2025-01,B,40,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,mercredi,2025-01,B,40,7.0,0,0.14285714265306124
MANCHE A BALAIS,3.0,PC (1 PC),Hygiène,samedi,2025-02,B,40,7.0,0,0.4285714279591837
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,dimanche,2025-02,B,40,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,lundi,2025-02,B,40,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC,Hygiène,lundi,2025-02,B,40,7.0,0,0.14285714265306124
MANCHE A BALAIS,3.0,PC (1 PC),Hygiène,lundi,2025-02,B,40,7.0,0,0.4285714279591837
MANCHE A BALAIS,2.0,PC (1 PC),Hygiène,lundi,2025-02,B,40,7.0,0,0.2857142853061225
MANCHE A BALAIS,7.0,PC,Hygiène,mardi,2025-02,B,41,7.0,0,0.9999999985714286
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,lundi,2025-02,B,43,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,lundi,2025-03,B,46,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC,Hygiène,mardi,2025-04,B,46,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,lundi,2025-04,B,47,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,jeudi,2025-04,B,47,7.0,0,0.14285714265306124
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,mardi,2025-04,B,48,7.0,0,0.14285714265306124
MANCHE A BALAIS,2.0,PC (1 PC),Hygiène,samedi,2025-04,B,48,7.0,0,0.2857142853061225
MANCHE A BALAIS,2.0,PC (1 PC),Hygiène,lundi,2025-04,B,48,7.0,0,0.2857142853061225
MANCHE A BALAIS,2.0,PC (1 PC),Hygiène,samedi,2025-04,B,49,7.0,0,0.2857142853061225
MANCHE A BALAIS,3.0,PC,Hygiène,samedi,2025-05,B,49,7.0,0,0.4285714279591837
MANCHE A BALAIS,3.0,PC (1 PC),Hygiène,mardi,2025-05,B,50,7.0,0,0.4285714279591837
MANCHE A BALAIS,3.0,PC (1 PC),Hygiène,mardi,2025-05,B,50,7.0,0,0.4285714279591837
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,mercredi,2025-05,B,50,7.0,0,0.14285714265306124
MANCHE A BALAIS,2.0,PC (1 PC),Hygiène,vendredi,2025-05,B,50,7.0,0,0.2857142853061225
MANCHE A BALAIS,2.0,PC (1 PC),Hygiène,vendredi,2025-05,B,50,7.0,0,0.2857142853061225
MANCHE A BALAIS,2.0,PC,Hygiène,mercredi,2025-05,B,50,7.0,0,0.2857142853061225
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,jeudi,2025-05,B,51,7.0,0,0.14285714265306124
MANCHE A BALAIS,4.0,PC (1 PC),Hygiène,samedi,2025-05,B,51,7.0,0,0.571428570612245
MANGUE,2.0,PC,Fruits & Legumes Frais,jeudi,2024-01,A,2,8.0,0,0.24999999968749997
MANGUE,3.0,PC (1 PC),Fruits & Legumes Frais,vendredi,2024-01,A,2,8.0,0,0.37499999953124996
MANGUE,5.0,PC,Fruits & Legumes Frais,jeudi,2024-02,A,4,8.0,0,0.6249999992187499
MANGUE,3.0,PC (1 PC),Fruits & Legumes Frais,vendredi,2024-02,A,4,8.0,0,0.37499999953124996
MANGUE,2.0,PC,Fruits & Legumes Frais,vendredi,2024-02,A,4,8.0,0,0.24999999968749997
MANGUE,6.0,PC (1 PC),Fruits & Legumes Frais,vendredi,2024-02,A,5,8.0,0,0.7499999990624999
MANGUE,3.0,PC (1 PC),Fruits & Legumes Frais,dimanche,2024-02,A,5,8.0,0,0.37499999953124996
MANGUE,5.0,PC (1 PC),Fruits & Legumes Frais,mardi,2024-02,A,6,8.0,0,0.6249999992187499
MANGUE,5.0,PC (1 PC),Fruits & Legumes Frais,samedi,2024-03,A,7,8.0,0,0.6249999992187499
MANGUE,2.0,PC (1 PC),Fruits & Legumes Frais,dimanche,2024-03,A,7,8.0,0,0.24999999968749997
MANGUE,3.0,PC (1 PC),Fruits & Legumes Frais,mardi,2024-03,A,7,8.0,0,0.37499999953124996
MANGUE,4.0,PC,Fruits & Legumes Frais,samedi,2024-04,A,12,8.0,0,0.49999999937499995
MANGUE,5.0,PC (1 PC),Fruits & Legumes Frais,dimanche,2024-04,A,12,8.0,0,0.6249999992187499
MANGUE,8.0,PC (1 PC),Fruits & Legumes Frais,mardi,2024-04,A,13,8.0,0,0.9999999987499999
MANGUE,6.0,PC (1 PC),Fruits & Legumes Frais,samedi,2024-05,A,13,8.0,0,0.7499999990624999
MANGUE,4.0,PC (1 PC),Fruits & Legumes Frais,dimanche,2024-05,A,13,8.0,0,0.49999999937499995
MANGUE,4.0,PC (1 PC),Fruits & Legumes Frais,vendredi,2024-07,A,21,8.0,0,0.49999999937499995
MANGUE,4.0,PC,Fruits & Legumes Frais,dimanche,2024-08,A,23,8.0,0,0.49999999937499995
MANGUE,5.0,PC,Fruits & Legumes Frais,dimanche,2024-08,A,23,8.0,0,0.6249999992187499
MANGUE,3.0,PC,Fruits & Legumes Frais,dimanche,2024-08,A,23,8.0,0,0.37499999953124996
MANGUE,3.0,PC (1 PC),Fruits & Legumes Frais,jeudi,2024-08,A,23,8.0,0,0.37499999953124996
MANGUE,2.0,PC (1 PC),Fruits & Legumes Frais,dimanche,2024-08,A,24,8.0,0,0.24999999968749997
MANGUE,3.0,PC (1 PC),Fruits & Legumes Frais,mercredi,2024-08,A,25,8.0,0,0.37499999953124996
MANGUE,3.0,PC (1 PC),Fruits & Legumes Frais,jeudi,2024-08,A,25,8.0,0,0.37499999953124996
MANGUE,7.0,PC (1 PC),Fruits & Legumes Frais,samedi,2024-08,A,25,8.0,0,0.8749999989062499
MANGUE,3.0,PC (1 PC),Fruits & Legumes Frais,samedi,2024-09,A,26,8.0,0,0.37499999953124996
MANGUE,5.0,PC (1 PC),Fruits & Legumes Frais,lundi,2024-09,A,26,8.0,0,0.6249999992187499
MANGUE,3.0,PC,Fruits & Legumes Frais,jeudi,2024-09,A,27,8.0,0,0.37499999953124996
MANGUE,4.0,PC (1 PC),Fruits & Legumes Frais,samedi,2024-09,A,28,8.0,0,0.49999999937499995
MANGUE,3.0,PC,Fruits & Legumes Frais,jeudi,2024-10,A,28,8.0,0,0.37499999953124996
MANGUE,3.0,PC (1 PC),Fruits & Legumes Frais,vendredi,2024-10,A,28,8.0,0,0.37499999953124996
MANGUE,1.0,PC (1 PC),Fruits & Legumes Frais,samedi,2024-10,A,28,8.0,0,0.12499999984374999
MANGUE,3.0,PC,Fruits & Legumes Frais,mardi,2024-11,A,31,8.0,0,0.37499999953124996
MANGUE,4.0,PC (1 PC),Fruits & Legumes Frais,mercredi,2024-11,A,32,8.0,0,0.49999999937499995
MANGUE,5.0,PC (1 PC),Fruits & Legumes Frais,mercredi,2024-11,A,32,8.0,0,0.6249999992187499
MANGUE,3.0,PC (1 PC),Fruits & Legumes Frais,vendredi,2024-11,A,32,8.0,0,0.37499999953124996
MANGUE,2.0,PC,Fruits & Legumes Frais,samedi,2024-11,A,32,8.0,0,0.24999999968749997
MANGUE,2.0,PC (1 PC),Fruits & Legumes Frais,dimanche,2024-11,A,32,8.0,0,0.24999999968749997
MANGUE,3.0,PC,Fruits & Legumes Frais,jeudi,2024-11,A,33,8.0,0,0.37499999953124996
MANGUE,4.0,PC (1 PC),Fruits & Legumes Frais,vendredi,2024-11,A,33,8.0,0,0.49999999937499995
MANGUE,3.0,PC,Fruits & Legumes Frais,vendredi,2024-11,A,33,8.0,0,0.37499999953124996
MANGUE,4.0,PC (1 PC),Fruits & Legumes Frais,mercredi,2024-11,A,34,8.0,0,0.49999999937499995
MANGUE,5.0,PC (1 PC),Fruits & Legumes Frais,mercredi,2024-11,A,34,8.0,0,0.6249999992187499
MANGUE,2.0,PC (1 PC),Fruits & Legumes Frais,vendredi,2024-11,A,34,8.0,0,0.24999999968749997
